Property_ID,Location,Property_Type,Monthly_Rent,Vacancy_Status,Square_Footage,Bedrooms,Bathrooms,Date_Added,Lease_Length_Months,Tenant_Income,Maintenance_Cost,Property_Age,Landlord_ID,Last_Renovation_Date,Utilities_Included,Rent_Increase,Complaint_Count,Satisfaction_Score,Market_Value
847,Vancouver,Apartment,3115,Vacant,3605,1,3,2019-07-01,34,4278,435,78,221,2016-01-18,Yes,0.38,6,2,202332
848,Winnipeg,Condo,3607,Rented,3347,3,2,2017-12-27,18,7366,851,63,109,2022-06-30,No,1.56,4,9,338798
849,Calgary,Apartment,3183,Vacant,2452,1,1,2019-05-03,10,11258,381,29,240,2021-01-22,Yes,0.82,5,4,539358
850,Vancouver,House,2210,Rented,3225,4,1,2017-10-10,18,5316,624,46,113,2019-12-18,Yes,4.39,10,1,509940
851,Halifax,Condo,3180,Rented,1693,3,3,2019-12-01,26,9010,371,9,195,2023-02-04,No,1.27,5,3,821533
852,Calgary,House,986,Vacant,957,1,2,2021-01-26,15,11502,689,68,167,2022-07-12,Yes,4.55,5,7,278370
853,Vancouver,Condo,2518,Rented,660,3,2,2016-06-27,33,11082,677,62,373,2023-02-14,Yes,4.8,1,1,258350
854,Vancouver,Condo,1718,Rented,3416,4,2,2018-08-13,33,3058,279,61,411,2019-03-28,No,2.56,1,4,201718
855,Edmonton,Townhouse,1435,Vacant,3176,4,2,2015-03-12,33,3639,207,45,375,2019-08-03,Yes,1.63,19,1,422650
856,Vancouver,Condo,3174,Rented,2945,3,2,2017-05-25,28,4673,352,33,420,2020-02-12,No,2.41,2,8,842654
857,Calgary,Townhouse,851,Rented,2611,4,3,2017-03-15,33,8993,359,20,195,2020-04-18,Yes,3.41,17,6,915962
858,Winnipeg,House,1937,Rented,3890,1,2,2023-04-22,17,8080,440,37,387,2017-04-05,Yes,1.26,1,7,75639
859,Ottawa,Townhouse,3490,Rented,3979,3,1,2021-09-05,33,2821,993,85,204,2021-07-19,Yes,3.5,12,3,58123
860,Halifax,Apartment,2924,Vacant,3387,2,1,2020-09-18,17,2689,173,27,411,2016-03-07,Yes,1.36,8,4,305199
861,Vancouver,Apartment,2737,Vacant,1472,4,3,2020-01-10,24,6595,248,68,325,2019-10-21,Yes,1.31,0,1,499720
862,Ottawa,House,1596,Vacant,1611,3,3,2020-06-20,34,11158,774,20,396,2023-02-04,Yes,1.64,13,4,233400
863,Winnipeg,Apartment,3087,Rented,1866,4,1,2016-06-30,29,8288,122,41,122,2022-08-26,Yes,4.43,7,5,653671
864,Winnipeg,Apartment,2322,Vacant,3086,3,2,2019-08-22,14,4413,168,45,264,2020-11-12,Yes,0.1,13,2,943699
865,Ottawa,Condo,1055,Rented,3561,2,2,2015-04-11,29,11383,512,34,49,2018-12-04,No,2.46,7,2,186867
866,Halifax,Condo,1318,Rented,1496,3,1,2021-02-27,16,3393,486,48,41,2019-10-17,Yes,0.17,3,3,495938
867,Edmonton,Apartment,2082,Vacant,1249,1,1,2023-08-03,17,4989,325,58,484,2023-11-15,No,0.18,12,7,835002
868,Montreal,Apartment,2567,Vacant,729,4,2,2016-11-17,10,10115,413,83,42,2021-12-17,Yes,1.41,18,6,966415
869,Halifax,House,3843,Vacant,962,1,1,2020-10-22,12,3424,445,4,301,2018-04-15,No,0.13,12,2,786693
870,Halifax,Apartment,1184,Vacant,3804,2,3,2017-06-15,7,4388,814,33,480,2020-10-11,No,1.03,18,1,871562
871,Ottawa,House,3008,Rented,1687,3,2,2018-02-13,6,6622,880,3,309,2017-07-16,Yes,3.86,2,7,707290
872,Montreal,Apartment,1535,Rented,3246,4,2,2016-04-03,7,11114,679,57,267,2022-12-06,Yes,3.28,17,6,265068
873,Winnipeg,House,2384,Vacant,2139,2,1,2019-07-26,30,7587,301,15,361,2020-04-25,No,2.52,15,2,497024
874,Edmonton,Townhouse,3672,Vacant,3232,3,2,2022-10-27,19,4174,281,54,61,2022-12-23,No,3.77,17,7,674110
875,Ottawa,Townhouse,1513,Rented,2953,3,3,2022-05-25,34,4093,595,43,232,2021-06-01,No,2.92,16,2,863530
876,Montreal,Townhouse,2788,Rented,697,4,2,2021-12-03,32,5556,613,8,399,2016-11-30,No,1.09,19,3,974591
877,Ottawa,Apartment,3391,Rented,1013,2,2,2019-02-21,26,4121,273,98,336,2019-09-26,Yes,0.66,16,1,236785
878,Vancouver,Apartment,1476,Vacant,2669,2,3,2017-09-01,20,9148,827,33,223,2016-11-07,Yes,0.76,6,5,538635
879,Calgary,Condo,3259,Vacant,302,4,1,2021-08-26,32,6310,628,15,8,2018-10-22,No,4.93,7,3,335636
880,Edmonton,Condo,1083,Vacant,1628,4,2,2017-05-26,34,3703,105,1,143,2018-08-31,Yes,0.39,2,2,755920
881,Winnipeg,Apartment,3115,Rented,2291,4,3,2015-03-02,26,8986,296,62,375,2022-12-10,No,1.42,1,1,147895
882,Calgary,Townhouse,2879,Vacant,3745,2,3,2017-05-27,11,3051,114,38,421,2022-09-27,Yes,1.33,5,4,292576
883,Winnipeg,Townhouse,1415,Vacant,3708,2,3,2021-02-12,20,7365,889,77,100,2020-07-24,No,1.72,12,8,226870
884,Halifax,Townhouse,2282,Rented,2602,3,3,2016-05-02,30,2629,442,5,487,2019-07-05,No,1.98,10,2,564464
885,Winnipeg,Townhouse,3331,Rented,1792,2,2,2016-02-21,10,7750,272,56,236,2022-07-30,Yes,1.19,12,4,491328
886,Montreal,Townhouse,3113,Rented,1070,2,1,2017-02-02,27,7909,494,37,123,2018-03-12,No,4.56,9,5,194988
887,Halifax,Apartment,2535,Vacant,3708,4,1,2019-11-20,8,11840,535,96,99,2023-07-10,No,0.33,19,8,95281
888,Halifax,Townhouse,2515,Rented,1527,1,3,2019-09-30,10,6181,146,10,467,2018-07-06,No,1.17,15,2,739495
889,Winnipeg,Townhouse,3553,Vacant,2822,4,1,2016-10-20,28,5634,662,34,284,2020-08-31,Yes,2.96,11,1,797894
890,Vancouver,Condo,2238,Vacant,3589,3,3,2019-12-01,30,8286,961,71,329,2023-04-25,No,2.15,18,4,149941
891,Winnipeg,Condo,1798,Rented,2923,2,3,2022-01-14,20,6767,503,84,380,2019-07-16,Yes,0.91,7,9,209431
892,Montreal,House,3370,Vacant,2268,4,2,2015-09-02,10,11381,365,37,129,2017-03-22,No,2.95,0,4,938584
893,Winnipeg,Apartment,1195,Rented,1513,1,1,2017-01-30,24,7397,699,95,178,2022-10-10,No,2.09,13,7,650131
894,Montreal,Townhouse,3450,Rented,3719,3,3,2015-01-29,31,8251,696,89,156,2020-04-04,No,1.7,1,6,674660
895,Ottawa,Townhouse,1927,Rented,1203,2,2,2019-12-07,24,2901,112,92,282,2023-01-18,No,0.99,12,7,649560
896,Halifax,Apartment,3736,Rented,2924,4,3,2023-09-03,15,7414,276,4,44,2017-03-06,No,0.97,9,2,846800
897,Edmonton,Condo,2350,Vacant,780,2,1,2021-07-10,7,8053,755,10,34,2015-09-16,No,0.84,7,9,905392
898,Halifax,House,3396,Rented,976,3,3,2016-02-07,31,8903,757,3,300,2015-08-13,No,1.62,8,1,877346
899,Toronto,Townhouse,1345,Rented,2285,1,3,2022-11-01,15,5256,624,18,225,2023-07-10,No,0.57,3,4,485856
900,Toronto,Condo,2076,Rented,305,3,2,2021-03-14,22,6046,441,4,379,2023-03-06,Yes,1.87,7,4,228461
901,Edmonton,Townhouse,2324,Rented,2173,2,3,2016-12-14,8,10883,383,30,490,2018-12-14,No,1.95,15,1,158841
902,Ottawa,Apartment,962,Vacant,2693,4,1,2019-05-11,13,7682,610,31,184,2019-04-27,No,3.79,17,2,57348
903,Vancouver,House,3669,Rented,2461,1,2,2019-07-24,31,3929,841,61,167,2018-06-24,No,2.58,19,3,50796
904,Montreal,Apartment,3358,Vacant,2223,1,3,2018-06-30,28,6615,192,93,484,2016-06-24,Yes,4.45,8,4,304599
905,Toronto,Condo,3766,Rented,1241,4,2,2016-02-07,17,9373,886,67,29,2023-07-15,No,1.63,16,6,724196
906,Halifax,Apartment,1781,Rented,858,2,1,2022-03-07,9,8125,250,27,291,2020-04-19,No,1.28,0,5,231755
907,Montreal,House,1446,Vacant,1093,3,2,2021-08-28,17,11272,144,52,330,2023-05-05,No,1.47,18,5,487997
908,Winnipeg,Townhouse,835,Rented,2571,4,3,2019-11-03,35,11364,910,93,250,2018-02-21,Yes,4.38,10,4,311677
909,Winnipeg,Townhouse,3249,Rented,985,2,1,2019-03-14,28,6070,308,48,37,2023-12-21,Yes,2.11,6,9,912049
910,Calgary,Condo,1154,Vacant,3608,3,2,2016-08-08,9,2796,536,78,297,2020-12-09,No,1.08,14,9,56267
911,Montreal,House,1988,Vacant,519,2,2,2020-03-31,24,4877,859,63,106,2023-05-14,Yes,2.13,13,6,50578
912,Montreal,Townhouse,966,Rented,3626,4,3,2017-06-30,27,10518,406,1,124,2023-03-09,Yes,0.61,7,7,686299
913,Ottawa,Condo,3218,Vacant,3309,3,2,2020-08-20,33,4939,254,70,412,2023-05-16,Yes,2.87,0,4,476574
914,Winnipeg,Apartment,3826,Vacant,563,3,2,2016-08-10,17,7134,471,81,303,2015-01-02,No,3.07,1,8,341863
915,Montreal,House,2409,Rented,2375,1,3,2017-06-18,27,11485,350,42,257,2015-11-08,No,4.69,19,9,746517
916,Ottawa,Apartment,1162,Vacant,619,3,1,2019-12-04,6,6846,569,36,67,2018-04-11,No,0.13,10,3,878471
917,Halifax,Condo,952,Vacant,2854,4,1,2022-05-05,6,11209,296,69,456,2019-06-12,No,4.01,2,8,874108
918,Montreal,House,1847,Vacant,2671,4,2,2016-04-04,34,6281,334,69,403,2019-08-03,No,2.21,0,1,179890
919,Edmonton,Townhouse,3083,Rented,3283,4,2,2020-05-27,26,10289,847,29,181,2017-04-28,No,3.34,18,8,578649
920,Ottawa,Condo,2727,Vacant,3320,4,1,2023-06-24,9,3334,119,56,149,2022-12-13,Yes,3.0,0,3,205316
921,Vancouver,Apartment,3734,Rented,1853,3,2,2019-01-11,9,2625,880,69,472,2018-09-06,Yes,1.47,9,2,511144
922,Ottawa,Condo,2705,Vacant,2942,2,2,2022-11-16,6,8613,786,22,277,2022-02-23,No,2.02,7,8,737712
923,Edmonton,Condo,1770,Rented,2827,3,2,2022-03-31,17,10199,638,97,406,2020-06-09,No,4.24,19,6,447209
924,Edmonton,Apartment,2568,Vacant,1163,4,3,2022-02-22,9,11941,898,78,196,2022-10-09,No,3.16,16,2,955691
925,Winnipeg,Townhouse,3473,Rented,2578,4,2,2017-12-29,20,3052,343,39,390,2017-05-27,Yes,4.06,10,1,374828
926,Montreal,Apartment,2255,Vacant,2058,1,1,2020-11-03,13,8496,457,63,322,2023-08-25,Yes,2.58,17,7,549002
927,Ottawa,House,2771,Vacant,1220,3,2,2022-03-11,15,8786,617,82,145,2020-12-05,No,2.7,0,5,348457
928,Ottawa,House,1138,Vacant,1652,3,3,2021-10-30,21,10557,697,49,121,2019-06-16,No,2.08,2,5,742822
929,Edmonton,House,1400,Vacant,1322,3,1,2019-04-24,30,9559,271,69,176,2021-12-03,Yes,2.37,14,4,107035
930,Montreal,Townhouse,2667,Rented,1764,2,1,2023-02-23,19,6301,633,37,129,2022-06-25,No,0.6,2,3,58672
931,Ottawa,Apartment,1602,Rented,2292,3,2,2016-02-18,6,4846,970,78,358,2015-01-14,Yes,1.7,5,7,365015
932,Montreal,Apartment,2713,Rented,2494,1,3,2018-08-06,15,11839,712,73,355,2015-12-17,No,1.34,17,8,260316
933,Halifax,Condo,3337,Vacant,3809,3,1,2020-03-10,25,3672,414,31,440,2015-06-26,No,2.9,0,7,140049
934,Calgary,Condo,2989,Vacant,3396,3,2,2019-12-14,31,7950,884,35,458,2015-10-07,No,4.08,14,3,697865
935,Calgary,Apartment,3322,Rented,1539,2,2,2019-02-01,18,7492,558,63,124,2022-02-25,Yes,2.68,14,6,379909
936,Toronto,Condo,1331,Rented,2823,3,1,2017-01-02,10,8708,376,94,6,2020-12-19,No,3.77,5,3,915621
937,Ottawa,Apartment,2050,Rented,3329,4,1,2018-06-08,16,2862,833,72,493,2019-08-04,Yes,0.92,10,4,805864
938,Edmonton,Condo,1955,Vacant,2926,1,2,2019-12-20,33,4763,967,27,52,2015-12-01,Yes,4.01,13,4,339716
939,Calgary,Townhouse,2687,Rented,1722,4,1,2015-11-04,32,5927,876,95,466,2022-05-02,No,2.83,16,5,312939
940,Winnipeg,House,1096,Rented,3167,4,3,2018-03-23,11,10445,294,36,338,2022-07-04,Yes,4.17,16,3,870787
941,Vancouver,Condo,1100,Rented,2964,2,3,2015-02-14,15,10824,520,58,152,2015-07-19,Yes,3.25,7,1,746683
942,Montreal,Apartment,1067,Vacant,581,2,1,2016-11-09,9,2934,740,6,237,2022-03-14,No,2.53,1,4,647806
943,Vancouver,Apartment,2237,Vacant,1525,3,2,2016-06-20,9,2665,408,69,146,2020-09-23,No,4.85,15,6,687235
944,Calgary,House,2102,Vacant,2061,1,2,2019-01-01,11,2756,347,91,126,2019-12-02,Yes,4.55,1,4,184483
945,Winnipeg,Condo,1673,Vacant,2739,3,3,2020-04-17,9,11584,216,11,66,2017-07-23,Yes,1.72,10,9,117732
946,Toronto,House,1993,Rented,2889,4,1,2021-05-28,13,9404,213,32,94,2016-01-09,Yes,4.76,5,2,610969
947,Calgary,Apartment,1770,Vacant,2356,2,2,2015-09-18,13,5633,925,65,207,2023-05-21,No,4.61,2,9,255903
948,Calgary,Apartment,1014,Rented,987,4,3,2016-07-24,34,11140,100,94,364,2016-10-08,Yes,3.01,17,1,291411
949,Halifax,Apartment,3192,Rented,3245,1,1,2016-12-03,13,4413,942,53,414,2023-11-05,Yes,2.14,17,9,299910
950,Edmonton,House,1672,Rented,1696,3,3,2020-07-15,22,9562,656,4,449,2023-12-11,No,2.94,8,3,538799
951,Ottawa,Condo,3087,Rented,1914,1,1,2020-08-12,25,8782,608,15,118,2019-07-23,Yes,1.85,8,1,792234
952,Montreal,Condo,3397,Vacant,2779,2,1,2017-10-26,34,11760,814,47,269,2015-05-02,No,1.52,1,7,844263
953,Winnipeg,Condo,1914,Vacant,3907,2,1,2022-06-02,10,11814,326,40,442,2021-02-24,No,2.59,12,7,165869
954,Winnipeg,Condo,2350,Vacant,3149,2,2,2017-01-19,28,5450,751,39,120,2016-01-20,No,0.81,0,7,185712
955,Winnipeg,Townhouse,939,Rented,3761,2,2,2022-10-10,22,5866,459,15,223,2023-09-12,No,1.08,5,4,52474
956,Calgary,Apartment,2137,Vacant,3335,3,1,2020-06-27,15,3916,826,51,2,2022-07-25,Yes,4.08,9,3,676591
957,Calgary,House,2039,Vacant,534,2,2,2018-09-18,30,10999,150,80,295,2016-07-23,No,2.35,19,6,151999
958,Calgary,Apartment,3974,Vacant,1161,4,2,2021-07-13,29,11259,990,6,251,2021-06-01,Yes,1.8,10,5,98110
959,Halifax,Townhouse,1257,Rented,566,4,3,2015-03-03,16,9817,578,21,355,2022-03-23,Yes,4.37,8,9,783814
960,Edmonton,Apartment,1271,Vacant,3945,3,3,2015-07-02,35,10202,505,20,185,2018-09-21,Yes,4.26,4,5,688892
961,Calgary,Apartment,2322,Vacant,2683,2,2,2016-05-04,34,10164,359,70,78,2023-08-08,Yes,0.86,12,3,759707
962,Winnipeg,Condo,1807,Vacant,3495,2,1,2018-12-22,23,9506,608,38,407,2022-06-18,Yes,1.77,10,4,230594
963,Toronto,Apartment,2351,Rented,3694,1,3,2017-02-13,10,9499,553,37,497,2021-06-30,No,2.44,9,7,543745
964,Vancouver,Townhouse,2485,Rented,1372,3,1,2020-02-28,23,10076,830,53,314,2021-04-30,Yes,1.91,7,7,293500
965,Ottawa,Townhouse,1412,Rented,3464,1,3,2021-01-07,17,6320,349,60,444,2016-12-10,Yes,2.76,0,5,869656
966,Vancouver,Condo,1117,Rented,3019,1,2,2023-12-11,29,4761,930,49,147,2017-01-05,No,1.03,11,5,685570
967,Montreal,Townhouse,2038,Vacant,1829,4,3,2017-05-13,13,9939,595,67,274,2018-12-08,No,0.1,8,2,417563
968,Montreal,Townhouse,1544,Vacant,1502,2,1,2018-01-18,6,2862,957,32,469,2019-03-13,Yes,2.24,1,3,173175
969,Toronto,House,2919,Rented,2061,3,2,2015-06-09,23,6074,696,71,287,2020-09-25,No,0.2,3,2,997150
970,Montreal,Apartment,2294,Vacant,1550,3,3,2020-06-30,29,4742,192,68,294,2020-10-18,No,3.85,15,9,647087
971,Vancouver,Condo,1564,Rented,2867,3,1,2022-12-31,13,3213,986,52,144,2018-02-10,No,2.48,11,8,951730
972,Toronto,House,1425,Vacant,2681,4,2,2018-03-08,13,4952,434,10,149,2020-08-29,Yes,1.79,10,3,384602
973,Edmonton,House,1151,Rented,2150,3,3,2022-01-26,25,4064,346,37,401,2018-05-31,Yes,3.76,9,6,116374
974,Montreal,Apartment,1572,Rented,2619,4,1,2020-12-25,22,9678,157,52,434,2023-10-31,No,4.63,12,3,759662
975,Vancouver,House,2705,Vacant,3444,4,1,2018-06-28,28,11699,285,74,432,2019-09-16,No,1.73,15,9,180023
976,Edmonton,Condo,911,Rented,780,1,1,2023-01-25,25,10542,851,56,477,2023-12-31,Yes,3.69,12,2,426714
977,Vancouver,Apartment,1087,Vacant,471,3,2,2015-02-17,8,6690,801,71,136,2023-06-16,Yes,1.06,4,6,635894
978,Edmonton,House,3522,Vacant,3671,1,1,2016-01-10,12,11079,877,35,43,2017-05-14,Yes,0.73,7,5,329827
979,Ottawa,House,2112,Rented,1395,1,1,2015-02-22,22,11441,104,69,166,2017-06-26,Yes,1.27,14,8,324466
980,Halifax,Condo,2599,Rented,3608,3,1,2022-11-24,27,9925,601,77,375,2019-06-14,Yes,2.3,17,3,683394
981,Toronto,Apartment,2944,Rented,2785,1,2,2019-11-11,24,6543,354,84,269,2016-01-30,Yes,3.98,17,9,817271
982,Edmonton,House,864,Rented,3790,4,1,2022-07-25,14,10019,931,82,143,2022-01-25,Yes,1.92,18,3,590028
983,Calgary,House,999,Vacant,1099,2,2,2019-06-09,26,8915,144,42,474,2021-11-29,Yes,4.28,0,6,745783
984,Ottawa,Condo,1403,Vacant,1744,1,2,2016-09-09,14,2503,737,43,297,2023-08-01,No,1.62,2,7,91937
985,Vancouver,House,1490,Vacant,1946,2,3,2020-09-20,15,7686,810,49,349,2020-12-29,No,2.37,13,2,941053
986,Edmonton,Apartment,3741,Rented,1373,3,1,2015-02-11,22,3869,597,5,247,2021-12-18,No,3.16,15,6,542580
987,Halifax,House,1258,Rented,416,1,1,2016-05-01,35,10790,277,72,11,2020-04-18,Yes,3.21,6,7,95408
988,Halifax,Apartment,3502,Rented,2569,4,2,2015-07-20,26,4956,601,88,395,2023-02-19,Yes,0.17,5,4,272623
989,Montreal,Apartment,1442,Rented,1464,1,1,2016-12-01,25,6491,443,33,450,2018-05-09,Yes,2.04,7,5,129792
990,Halifax,House,1745,Vacant,3833,2,2,2022-06-01,8,6806,861,62,255,2018-04-12,No,1.6,10,6,187287
991,Winnipeg,Condo,2427,Vacant,1571,2,1,2015-01-27,18,4341,919,76,371,2016-02-16,No,1.65,7,4,478567
992,Montreal,Townhouse,1744,Rented,602,1,3,2016-03-21,24,11308,143,44,233,2020-11-06,Yes,4.08,19,3,53088
993,Ottawa,House,1432,Vacant,1399,3,3,2023-02-25,31,3659,635,78,404,2017-04-03,Yes,1.04,18,1,703402
994,Calgary,Apartment,1652,Vacant,3045,2,3,2015-06-29,27,10638,603,74,154,2022-08-16,Yes,3.31,10,2,881162
995,Halifax,House,1572,Vacant,1510,3,2,2021-03-30,15,9178,901,53,381,2020-09-06,Yes,0.37,16,9,116033
996,Toronto,Apartment,2671,Vacant,1784,4,3,2016-06-26,25,10586,300,11,1,2018-04-21,Yes,1.54,13,2,517111
997,Winnipeg,Condo,2095,Rented,932,1,1,2015-02-20,32,10044,121,69,8,2020-05-27,Yes,3.09,3,5,467417
998,Winnipeg,Apartment,1848,Rented,842,4,3,2019-07-26,33,2623,244,11,371,2017-09-15,No,2.72,5,8,482705
999,Vancouver,Townhouse,935,Vacant,3776,1,2,2016-06-13,10,6360,303,44,226,2017-05-18,No,2.89,17,2,606738
1000,Calgary,Townhouse,955,Vacant,2940,1,2,2022-10-08,21,8056,482,33,399,2017-09-18,No,4.55,2,2,832753
